
Example 4:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 5:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 6:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 7:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 1 1 0 0 0 1 1 1 1 0 0 
0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 8:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 9:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 10:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 
0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 
0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 11:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 12:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 13:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 14:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 15:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 16:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 17:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 18:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 1 1 0 0 0 1 1 1 1 0 0 
0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 19:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 20:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 21:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 
0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 
0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 22:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 23:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 24:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 25:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 26:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

Example 27:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 
0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 
